Democratic People's Republic of Korea, Italy, reef, 20, 63, baqxsi, 1582284844
New Caledonia, Moldova, dry, 40, 242, kjnpyq, 1582284844
Niger, Puerto Rico, reef, 20, 236, kbgzxn, 1582284844
Bouvet Island (Bouvetoya), Bouvet Island (Bouvetoya), reef, 20, 281, oxuhvt, 1582284844
Bouvet Island (Bouvetoya), Sweden, dry, 20, 227, rvyofh, 1582284844
Zimbabwe, British', reef, 20, 358, gytrjh, 1582284844
Nepal, Brazil, reef, 20, 260, egcmxa, 1582284844
Lithuania, Slovenia, dry, 40, 1, ykntsu, 1582284844
Equatorial Guinea, Sierra Leone, reef, 40, 29, kjbvmo, 1582284844
Cuba, Vietnam, dry, 40, 272, fhbklj, 1582284844
British', Uruguay, dry, 40, 387, aupbnw, 1582284844
Saint Martin, Senegal, dry, 20, 261, eufczl, 1582284844
Chile, Micronesia, dry, 20, 379, pnhlcd, 1582284844
Sri Lanka, Ukraine, reef, 20, 1, uwiqrd, 1582284844
Armenia, Kuwait, dry, 20, 170, yfnqwm, 1582284844
Swaziland, Finland, dry, 40, 98, utecky, 1582284844
Japan, Falkland Islands (Malvinas), dry, 40, 55, jcdfke, 1582284844
Senegal, Christmas Island, reef, 40, 237, nrmvxy, 1582284844
Marshall Islands, United Kingdom, reef, 20, 4, xpasyo, 1582284844
Bahrain, Swaziland, reef, 40, 124, lxwqov, 1582284844
Iraq, Northern Mariana Islands, reef, 20, 131, pcwufy, 1582284844
Congo, Bermuda, reef, 20, 244, fgmbwk, 1582284844
Reunion, Samoa, reef, 20, 313, driuop, 1582284844
Afghanistan, 'Virgin Islands, dry, 20, 344, lsapig, 1582284844
Swaziland, Brazil, dry, 40, 223, tonvag, 1582284844
Guadeloupe, French Southern Territories, reef, 20, 163, cbxgja, 1582284844
Kiribati, Jordan, dry, 40, 436, tqwekz, 1582284844
Sudan, Honduras, reef, 20, 239, mixsre, 1582284844
Kazakhstan, Dominica, reef, 40, 121, byqgcr, 1582284844
Macao, Switzerland, reef, 20, 384, lnxbwc, 1582284844
Mongolia, French Polynesia, dry, 40, 56, fpswtj, 1582284844
Cuba, Central African Republic, reef, 40, 424, kwlhcz, 1582284844
Latvia, Svalbard & Jan Mayen Islands, dry, 40, 399, loajyp, 1582284844
Moldova, Sri Lanka, reef, 20, 88, owvcxr, 1582284844
Guatemala, Estonia, reef, 40, 207, hrzjiu, 1582284844
Austria, Turks and Caicos Islands, reef, 40, 158, bpgxiy, 1582284844
Jordan, French Southern Territories, reef, 40, 302, hwpvie, 1582284844
Ecuador, Cocos (Keeling) Islands, dry, 40, 280, dkzras, 1582284844
Niger, Antigua and Barbuda, dry, 40, 128, akrcey, 1582284844
Netherlands Antilles, Austria, reef, 40, 27, ewdghp, 1582284844
Jersey, Uruguay, dry, 40, 400, kgpias, 1582284844
Japan, Martinique, dry, 40, 333, vbsyjw, 1582284844
Ireland, Solomon Islands, dry, 20, 400, rydtoz, 1582284844
Papua New Guinea, Jersey, reef, 40, 94, lufrqy, 1582284844
Andorra, Republic of Korea, dry, 40, 196, wkopja, 1582284844
Suriname, Belize, dry, 40, 477, rzvcqf, 1582284844
Tuvalu, Czech Republic, reef, 40, 198, wstpzj, 1582284844
Suriname, Samoa, dry, 40, 497, svyfbl, 1582284844
Cook Islands, Sweden, dry, 20, 186, yrhwns, 1582284844
Puerto Rico, Faroe Islands, dry, 40, 194, lbhsmj, 1582284844
Bhutan, Argentina, reef, 40, 80, ilbwzh, 1582284844
Indonesia, Guernsey, reef, 20, 353, uqscrm, 1582284844
Cape Verde, Dominica, dry, 20, 185, vxdoyw, 1582284844
Christmas Island, Latvia, reef, 20, 452, mbarls, 1582284844
Jordan, Luxembourg, reef, 40, 118, lspbez, 1582284844
Cyprus, Reunion, dry, 20, 486, sylnbf, 1582284844
Slovenia, Estonia, dry, 40, 476, yhguqe, 1582284844
Grenada, Andorra, dry, 20, 296, tqzgdf, 1582284844
Brazil, Morocco, reef, 40, 277, tavmgj, 1582284844
Nauru, Grenada, reef, 40, 420, isczlo, 1582284844
Madagascar, Kiribati, dry, 40, 315, potyji, 1582284844
Barbados, Czech Republic, reef, 20, 259, rzedmf, 1582284844
Albania, Holy See (Vatican City State), dry, 40, 68, jputsl, 1582284844
Belgium, Namibia, dry, 20, 420, poknle, 1582284844
Philippines, Bosnia and Herzegovina, dry, 40, 313, ivmaul, 1582284844
Australia, Uruguay, reef, 20, 85, zyqans, 1582284844
Tuvalu, Ireland, dry, 40, 127, bgtvfi, 1582284844
Bosnia and Herzegovina, New Zealand, reef, 40, 152, hdkcpu, 1582284844
French Southern Territories, Venezuela, dry, 20, 238, mfzyuj, 1582284844
Argentina, Trinidad and Tobago, reef, 20, 395, wixsjh, 1582284844
Lebanon, French Polynesia, reef, 20, 186, szkrnd, 1582284844
Mauritius, Norfolk Island, reef, 40, 3, fdnojm, 1582284844
Heard Island and McDonald Islands, Mayotte, dry, 40, 192, qdgsyc, 1582284844
Brunei Darussalam, Sao Tome and Principe, reef, 40, 207, nqgakx, 1582284844
Sudan, Philippines, dry, 20, 270, szuqlo, 1582284844
Malta, Georgia, reef, 40, 3, ztdpso, 1582284844
Lebanon, Holy See (Vatican City State), reef, 20, 387, cfxvmw, 1582284844
Israel, Mexico, dry, 20, 79, xrjbuv, 1582284844
Barbados, Belarus, reef, 40, 93, qkibeu, 1582284844
Cocos (Keeling) Islands, Uzbekistan, reef, 20, 338, hnojxf, 1582284844
Azerbaijan, Guinea, reef, 20, 134, rcpkmg, 1582284844
Slovakia (Slovak Republic), Bermuda, dry, 40, 456, ivqwcd, 1582284844
Switzerland, Liechtenstein, dry, 40, 217, crqwkp, 1582284844
Kazakhstan, Christmas Island, dry, 40, 367, cukept, 1582284844
Sri Lanka, Armenia, dry, 20, 327, fczans, 1582284844
Saint Pierre and Miquelon, Brunei Darussalam, reef, 40, 47, kgozur, 1582284844
Myanmar, Algeria, dry, 40, 274, kpmcig, 1582284844
Latvia, Colombia, reef, 40, 83, klrzfx, 1582284844
Syrian Arab Republic, French Southern Territories, reef, 20, 136, sgyfqh, 1582284844
Benin, Macao, dry, 40, 280, gkmxoq, 1582284844
Eritrea, Republic of Korea, dry, 40, 85, gmfxcp, 1582284844
Egypt, Holy See (Vatican City State), dry, 20, 385, kpbygd, 1582284844
Chile, Saint Martin, reef, 20, 368, azurfh, 1582284844
Vietnam, Togo, reef, 40, 235, dwlhni, 1582284844
Paraguay, Azerbaijan, dry, 20, 137, jrovdh, 1582284844
Cape Verde, Cameroon, dry, 40, 96, yxwdlz, 1582284844
'Virgin Islands, Micronesia, dry, 40, 97, xnibzf, 1582284844
Barbados, United States Minor Outlying Islands, reef, 20, 316, tkubwn, 1582284844
China, San Marino, dry, 40, 197, sdhubn, 1582284844
Serbia, Portugal, reef, 20, 55, vdfrla, 1582284844
Iran, New Caledonia, reef, 20, 235, mgsxif, 1582284844
Lebanon, Zambia, dry, 40, 99, rkalcj, 1582284844
Seychelles, U.S.', reef, 40, 259, zkpwce, 1582284844
Slovenia, Saint Vincent and the Grenadines, dry, 20, 318, yktxla, 1582284844
British', Fiji, dry, 40, 405, clrdqj, 1582284844
Aruba, Samoa, dry, 20, 186, rnhcgz, 1582284844
Antigua and Barbuda, Senegal, reef, 40, 89, vnrjdi, 1582284844
Luxembourg, Japan, dry, 20, 224, hkjosp, 1582284844
Palestinian Territory, Botswana, reef, 20, 309, nrjiwu, 1582284844
Sri Lanka, Uruguay, dry, 20, 15, obnlap, 1582284844
Namibia, Netherlands, dry, 20, 353, scwzph, 1582284844
Spain, Indonesia, reef, 20, 77, qrbtam, 1582284844
Djibouti, New Zealand, dry, 40, 189, wfybaz, 1582284844
Iceland, Aruba, dry, 20, 111, ioeapc, 1582284844
Nicaragua, New Caledonia, dry, 40, 263, zifxwq, 1582284844
Nicaragua, Moldova, reef, 20, 386, ngcisw, 1582284844
Bulgaria, Bouvet Island (Bouvetoya), reef, 40, 422, tckbdi, 1582284844
Armenia, United States Minor Outlying Islands, reef, 40, 145, toiphd, 1582284844
Mauritius, United States Minor Outlying Islands, reef, 40, 434, nselqc, 1582284844
Poland, Belize, reef, 40, 478, zxqwms, 1582284844
France, Slovenia, reef, 20, 94, dztgwh, 1582284844
Colombia, Thailand, dry, 40, 146, sfmkbc, 1582284844
United States Minor Outlying Islands, El Salvador, dry, 20, 257, juktys, 1582284844
Svalbard & Jan Mayen Islands, Slovenia, dry, 40, 350, zcejyp, 1582284844
Haiti, Russian Federation, dry, 20, 451, jhfcsq, 1582284844
Pitcairn Islands, Mauritius, dry, 20, 245, fptcwy, 1582284844
Lebanon, Isle of Man, dry, 20, 260, sitwvf, 1582284844
Belgium, Macedonia, reef, 40, 481, bpgouy, 1582284844
Dominica, Bahamas, dry, 20, 14, cetfkl, 1582284844
Democratic People's Republic of Korea, U.S.', dry, 40, 176, duqmyo, 1582284844
Germany, Honduras, reef, 20, 453, lwpgsi, 1582284844
Cyprus, 'Virgin Islands, reef, 20, 477, etknvq, 1582284844
Micronesia, Singapore, dry, 40, 180, skgqio, 1582284844
Turkmenistan, Romania, dry, 40, 453, fyupbl, 1582284844
Gibraltar, Democratic People's Republic of Korea, reef, 40, 272, ysjvpe, 1582284844
New Zealand, Micronesia, reef, 20, 77, rbfhzm, 1582284844
Gabon, Saint Pierre and Miquelon, reef, 20, 224, ibjycu, 1582284844
Uganda, Jamaica, reef, 40, 43, sqzejv, 1582284844
Suriname, Tuvalu, reef, 40, 319, tkinjx, 1582284844
Ireland, Saint Vincent and the Grenadines, dry, 40, 422, rntqzo, 1582284844
Jersey, Iraq, reef, 20, 479, pwbxlo, 1582284844
Italy, Grenada, dry, 40, 331, vursny, 1582284844
Burundi, Oman, reef, 20, 185, djbaur, 1582284844
Qatar, Switzerland, dry, 20, 428, nqlcgp, 1582284844
Luxembourg, Italy, reef, 40, 316, uydvts, 1582284844
Nicaragua, Dominican Republic, reef, 40, 226, wfuvrp, 1582284844
Oman, Tanzania, reef, 40, 106, khytdp, 1582284844
Madagascar, Cote d'Ivoire, dry, 20, 53, aiuoez, 1582284844
Cambodia, Paraguay, reef, 20, 340, mostyq, 1582284844
Tuvalu, Martinique, reef, 20, 329, fanhdk, 1582284844
New Caledonia, Solomon Islands, reef, 40, 437, evzbwa, 1582284844
Cameroon, French Guiana, dry, 20, 141, wudtjp, 1582284844
Zimbabwe, Lithuania, reef, 40, 411, becrpv, 1582284844
Colombia, Timor-Leste, dry, 20, 108, pqwzgc, 1582284844
French Southern Territories, Sweden, dry, 40, 176, gywlzs, 1582284844
Cayman Islands, Nepal, reef, 20, 364, bksrng, 1582284844
Faroe Islands, Eritrea, dry, 40, 477, brqzfn, 1582284844
Syrian Arab Republic, Chad, reef, 40, 457, vbrjty, 1582284844
Equatorial Guinea, Marshall Islands, dry, 20, 346, zlxqjw, 1582284844
Thailand, Lebanon, reef, 20, 437, drvtso, 1582284844
Saint Barthelemy, Bhutan, dry, 40, 445, dwhiur, 1582284844
Holy See (Vatican City State), Cameroon, reef, 20, 499, mxlfzg, 1582284844
Palau, Gambia, reef, 20, 151, mhkaub, 1582284844
Malta, Sweden, dry, 20, 447, icjwgm, 1582284844
Guam, Togo, reef, 20, 331, kdlgzw, 1582284844
Cook Islands, Serbia, dry, 20, 405, uotcfn, 1582284844
Vanuatu, Reunion, dry, 40, 496, gcdevs, 1582284844
Latvia, Holy See (Vatican City State), reef, 40, 136, tihzrs, 1582284844
Ghana, France, dry, 40, 423, bhckrl, 1582284844
Mali, Cook Islands, reef, 20, 373, fmnvrg, 1582284844
Ghana, United States Minor Outlying Islands, dry, 40, 272, jryeoi, 1582284844
Paraguay, Myanmar, dry, 20, 220, awfkve, 1582284844
Faroe Islands, Republic of Korea, reef, 40, 210, wztahe, 1582284844
Pitcairn Islands, Togo, reef, 40, 440, qjezrg, 1582284844
Guinea-Bissau, Armenia, reef, 40, 265, pnxzld, 1582284844
Namibia, Colombia, dry, 40, 195, qyeuvn, 1582284844
Armenia, Micronesia, reef, 40, 55, tnzomy, 1582284844
Malaysia, Qatar, dry, 20, 25, wkocrv, 1582284844
Wallis and Futuna, Brazil, reef, 20, 317, bnklmq, 1582284844
Mayotte, Germany, dry, 40, 344, xupdso, 1582284844
Mozambique, Argentina, reef, 40, 142, utqopw, 1582284844
Bhutan, Panama, reef, 20, 263, ubwrih, 1582284844
Nauru, Austria, reef, 40, 476, arypcj, 1582284844
Saint Pierre and Miquelon, Guatemala, reef, 20, 363, xlasor, 1582284844
Mozambique, Turks and Caicos Islands, dry, 40, 28, bmzduh, 1582284844
French Southern Territories, Gambia, reef, 20, 383, tyzhqj, 1582284844
Saint Barthelemy, Kazakhstan, dry, 20, 385, gxjokt, 1582284844
Philippines, Nicaragua, dry, 20, 308, dznpxe, 1582284844
Saint Martin, Eritrea, dry, 40, 241, dnhgvt, 1582284844
Vietnam, Cook Islands, dry, 40, 486, mqigxo, 1582284844
Syrian Arab Republic, French Polynesia, dry, 40, 493, ufclmi, 1582284844
